ID,group,sex,age,age_detail,cross0,cross1,cross2,inter_acc,inter_acc_cat1,inter_acc_cat2,inter_bnd_use_index,inter_bnd_user,across_acc,within_acc,acc_what,acc_whatwhen,acc_where,acc_wherewhen,acc_whatwhere,acc_fullem,acc_location_cat,acc_location_cat_only,acc_loc_cat_where,acc_loc_cat_wherewhen,acc_loc_cat_whatwhere,acc_loc_cat_fullem,acc_wrong_loc_cat_where,acc_wrong_loc_cat_wherewhen,acc_wrong_loc_cat_whatwhere,acc_wrong_loc_cat_fullem,loc_chunking,all_wrong_cat,rt_respond,rt_animal,rt_location,rt_right_only_respond,rt_right_only_animal,rt_right_only_location,rt_trial1_respond,rt_trial1_animal,rt_trial1_location,rt_trial2_respond,rt_trial2_animal,rt_trial2_location,rt_trial3_respond,rt_trial3_animal,rt_trial3_location,log_rt_respond,log_rt_animal,log_rt_location,log_rt_right_only_respond,log_rt_right_only_animal,log_rt_right_only_location,log_rt_trial1_respond,log_rt_trial1_animal,log_rt_trial1_location,log_rt_trial2_respond,log_rt_trial2_animal,log_rt_trial2_location,log_rt_trial3_respond,log_rt_trial3_animal,log_rt_trial3_location,cross0_acc_what,cross0_acc_whatwhen,cross0_acc_where,cross0_acc_wherewhen,cross0_acc_whatwhere,cross0_acc_fullem,cross0_wrong_cat,cross0_rt_respond,cross0_rt_animal,cross0_rt_location,cross1_across_acc,cross1_within_acc,cross1_acc_what,cross1_acc_whatwhen,cross1_acc_where,cross1_acc_wherewhen,cross1_acc_whatwhere,cross1_acc_fullem,cross1_acc_loc_cat_where,cross1_acc_loc_cat_wherewhen,cross1_acc_loc_cat_whatwhere,cross1_acc_loc_cat_fullem,cross1_acc_wrong_loc_cat_where,cross1_acc_wrong_loc_cat_wherewhen,cross1_acc_wrong_loc_cat_whatwhere,cross1_acc_wrong_loc_cat_fullem,cross1_acc_location_cat,cross1_wrong_cat,cross1_rt_respond,cross1_rt_animal,cross1_rt_location,cross1_rt_right_only_respond,cross1_rt_right_only_animal,cross1_rt_right_only_location,cross1_log_rt_respond,cross1_log_rt_animal,cross1_log_rt_location,cross1_log_rt_right_only_respond,cross1_log_rt_right_only_animal,cross1_log_rt_right_only_location,cross1_log_rt_trial1_respond,cross1_log_rt_trial1_animal,cross1_log_rt_trial1_location,cross1_log_rt_right_only_trial1_respond,cross1_log_rt_right_only_trial1_animal,cross1_log_rt_right_only_trial1_location,cross1_log_rt_trial2_respond,cross1_log_rt_trial2_animal,cross1_log_rt_trial2_location,cross1_log_rt_right_only_trial2_respond,cross1_log_rt_right_only_trial2_animal,cross1_log_rt_right_only_trial2_location,cross1_log_rt_trial3_respond,cross1_log_rt_trial3_animal,cross1_log_rt_trial3_location,cross1_log_rt_right_only_trial3_respond,cross1_log_rt_right_only_trial3_animal,cross1_log_rt_right_only_trial3_location,cross1_loc_chunking,cross2_acc_what,cross2_acc_whatwhen,cross2_acc_where,cross2_acc_wherewhen,cross2_acc_whatwhere,cross2_acc_fullem,cross2_rt_respond,cross2_rt_animal,cross2_rt_location,cross0and2_acc_what,cross0and2_acc_whatwhen,cross0and2_acc_where,cross0and2_acc_wherewhen,cross0and2_acc_whatwhere,cross0and2_acc_fullem,cross0and2_rt_respond,cross0and2_rt_animal,cross0and2_rt_location,cross1and2_acc_what,cross1and2_acc_whatwhen,cross1and2_acc_where,cross1and2_acc_wherewhen,cross1and2_acc_whatwhere,cross1and2_acc_fullem,cross1and2_rt_respond,cross1and2_rt_animal,cross1and2_rt_location
231009401,0,여,7,7.680555556,6,9,9,0.9375,0.958333333333333,0.916666666666667,-0.0416666666666667,0,0.5,0.5,0.875,0.75,0.875,0.708333333333333,0.708333333333333,0.625,0.833333333333333,1,1,0.833333333333333,0.833333333333333,0.708333333333333,1,0.333333333333333,0.666666666666667,0.333333333333333,0.80952380952381,0.333333333333333,7.95564819166611,4.04961537500003,3.90603281666608,7.39191511999937,4.06655048888873,3.94021025882338,9.94288511249943,6.62750777499923,3.31537733750019,7.50794756249979,2.79625545000135,4.71169211249844,6.41611189999912,2.72508289999951,3.69102899999962,1.99827189490961,1.239473580218,1.22128432571847,1.93318027118188,1.23155539494659,1.2419645440657,2.25223331091251,1.81413793952003,1.12354779936417,1.91339030823889,0.997977090380244,1.30934502924765,1.82919206557743,0.906305710753729,1.2309601485436,1,1,1,1,1,1,NaN,7.2678811333329,3.82228706666623,3.44559406666667,0.333333333333333,0.333333333333333,0.888888888888889,0.666666666666667,0.666666666666667,0.444444444444444,0.444444444444444,0.333333333333333,1,0.777777777777778,0.777777777777778,0.555555555555556,1,0.333333333333333,0.666666666666667,0.333333333333333,0.777777777777778,0.333333333333333,9.32541287777713,4.53964928888874,4.78576358888838,9.50732543333288,5.36297716666619,5.53165720000106,2.16546982961345,1.3716578946684,1.37928900757239,2.20578438310942,1.5383441764766,1.55269655966075,2.29886428395716,1.92397543897628,0.941890348616946,2.31929967470289,1.92397543897628,1.18788359777366,2.39826254329395,1.14616087073948,2.04143394585136,NaN,1.04254022571209,2.43671936010338,1.79928266158924,1.04483737428943,1.15454272824886,1.97875379992249,1.20779925810932,1.3982996829923,0.666666666666667,0.777777777777778,0.666666666666667,1,0.777777777777778,0.777777777777778,0.666666666666667,7.04439487777725,3.71113366666719,3.33326121111006,0.866666666666667,0.8,1,0.866666666666667,0.866666666666667,0.8,7.13378937999951,3.7555950266668,3.3781943533327,0.833333333333333,0.666666666666667,0.833333333333333,0.611111111111111,0.611111111111111,0.5,8.18490387777719,4.12539147777797,4.05951239999922
231009601,0,여,7,7.433333333,6,15,3,0.875,0.833333333333333,0.916666666666667,0.0833333333333333,1,1,0.833333333333333,1,0.708333333333333,1,0.791666666666667,0.916666666666667,0.708333333333333,1,1,1,1,1,0.708333333333333,NaN,NaN,NaN,NaN,1,NaN,10.2555572750004,5.3820597083336,4.87349756666678,9.33696575882406,4.4995562705885,4.83655772105282,11.8529695125003,6.78043787500019,5.07253163750011,8.80417461249999,5.01067880000073,3.79349581249926,10.1095277000009,4.35506244999988,5.75446525000098,2.28662777613578,1.6045461616342,1.50200601410589,2.19764402653645,1.44792173528061,1.48770112251792,2.43723892757313,1.86538265925767,1.51246078976829,2.1513263919176,1.54829580177469,1.30295763646627,2.27131800891661,1.39996002387024,1.6905996160831,1,0.166666666666667,1,0.5,0.666666666666667,0.166666666666667,NaN,12.8714380499993,7.77896911666661,5.09246893333269,1,0.8,1,0.866666666666667,1,0.866666666666667,1,0.866666666666667,1,1,1,0.866666666666667,NaN,NaN,NaN,NaN,1,NaN,9.46466589333431,4.65234270000049,4.81232319333382,9.35815255384715,4.39542010000038,4.96273245384677,2.20588021284574,1.48237333975376,1.46499270436351,2.18954814605914,1.42895963340555,1.48360794303037,2.41084152735775,1.7630402309015,1.55810457358361,2.4078446701704,1.70369349803012,1.60831745705145,2.03976414103705,1.44551380658448,1.20580761923384,1.99939309184381,1.39221783331881,1.17457595745588,2.16703497014241,1.23856598177528,1.6310659202731,2.16703497014241,1.23856598177528,1.6310659202731,1,1,1,1,1,1,1,8.97825263333289,4.23682593333312,4.74142669999977,1,0.444444444444444,1,0.666666666666667,0.777777777777778,0.444444444444444,11.5737095777772,6.59825472222211,4.97545485555505,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,9.38359701666741,4.58308990555593,4.80050711111148
231014302,0,여,7,7.65,0,12,12,0.895833333333333,0.875,0.916666666666667,0.0416666666666666,1,0.375,0,0.75,0.541666666666667,0.708333333333333,0.416666666666667,0.291666666666667,0.25,0.708333333333333,1,1,0.708333333333333,0.5,0.458333333333333,1,0.571428571428571,0.428571428571429,0.428571428571429,0.588235294117647,0.571428571428571,14.7445351208298,8.16605629999685,6.57847882083297,12.7140272333345,7.78047246922506,5.56466274000122,14.4180894874953,7.32042057499348,7.09766891250183,15.994761112488,9.11209211250389,6.88266899998416,13.8207547625061,8.0656562124932,5.75509855001292,2.65110474997198,2.02163919415564,1.81715921644294,2.521476890334,2.005845716014,1.69165592719368,2.63895460514069,1.91606882581782,1.88684461840432,2.70223682410122,2.08383899034373,1.83276964512935,2.61212282067403,2.06500976630538,1.73186338579514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25,0,0.666666666666667,0.5,0.75,0.333333333333333,0.25,0.166666666666667,1,0.583333333333333,0.416666666666667,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.583333333333333,0.333333333333333,14.183620308327,8.08494563333807,6.09867467498892,14.8860281999805,8.07769721665924,5.5380899499869,2.62486309658079,2.0193669428413,1.75257408231006,2.66783897906299,2.02753100583459,1.69249604556314,2.6753703875552,1.84733328965181,1.99125801766525,2.92450814681099,1.96059735947716,1.72407666779534,2.55390454565691,2.07703552536723,1.54122888867026,NaN,2.15948179940856,NaN,2.64531435653026,2.13373201350486,1.72523534059466,2.41116981131499,1.96443035775895,1.68196917148574,0.444444444444444,0.833333333333333,0.583333333333333,0.666666666666667,0.5,0.333333333333333,0.333333333333333,15.3054499333327,8.24716696665564,7.05828296667702,0.833333333333333,0.583333333333333,0.666666666666667,0.5,0.333333333333333,0.333333333333333,15.3054499333327,8.24716696665564,7.05828296667702,0.75,0.541666666666667,0.708333333333333,0.416666666666667,0.291666666666667,0.25,14.7445351208298,8.16605629999685,6.57847882083297
231022301,0,여,7,7.541666667,3,6,15,0.958333333333333,0.916666666666667,1,0.0833333333333334,1,0.428571428571429,0.285714285714286,0.833333333333333,0.583333333333333,0.833333333333333,0.5,0.5,0.375,0.708333333333333,1,1,0.708333333333333,0.625,0.458333333333333,1,0.75,0.5,0.5,0.631578947368421,0.75,14.297942524999,7.70141773749977,6.59652478749922,13.1505969222312,8.19449804285874,6.58595894998871,18.1161036624981,9.60094378748909,8.51515987500898,14.8570121000012,8.83413745000871,6.02287464999245,9.92071181249776,4.66917197500152,5.25153983749624,2.56858261149207,1.89989951021236,1.70959052554668,2.49856163981506,1.96634732034245,1.80483882939236,2.81338614224955,2.17985936182585,1.85938453656601,2.63595093887131,2.0372966342508,1.66565190996113,2.25641075335534,1.48254253456043,1.60373513011289,1,1,1,1,1,1,NaN,8.72633970001092,4.14036676666001,4.58597293335091,0.5,0.5,0.666666666666667,0,0.833333333333333,0.5,0.166666666666667,0,1,0.833333333333333,0.333333333333333,0,1,1,0,0,0.833333333333333,1,13.4961643666514,7.90162053333673,5.59454383331467,NaN,NaN,8.69054633330476,2.51952704916185,1.90337032536251,1.4809610376231,NaN,NaN,2.13375473601519,2.78729505812449,2.51452782925133,1.29786161933689,NaN,NaN,2.04886320338225,2.56305041007769,1.88873128542247,1.49594222263046,NaN,NaN,2.45451531800455,2.20823567928338,1.30685186141373,1.64907927090196,NaN,NaN,1.89788568665879,0.75,0.866666666666667,0.733333333333333,0.8,0.4,0.533333333333333,0.4,15.7329743533356,8.33354681333294,7.3994275400027,0.888888888888889,0.777777777777778,0.833333333333333,0.5,0.611111111111111,0.5,14.5652019111149,7.63468347222079,6.93051843889407,0.80952380952381,0.523809523809524,0.80952380952381,0.428571428571429,0.428571428571429,0.285714285714286,15.0938857857116,8.2101393047626,6.88374648094898
240113101,0,여,5,5.97,3,15,6,0.895833333333333,1,0.791666666666667,-0.208333333333333,0,0.285714285714286,0,0.916666666666667,0.375,0.666666666666667,0.166666666666667,0.416666666666667,0.125,0.541666666666667,1,1,0.541666666666667,0.75,0.25,1,0.375,0.625,0.25,0.266666666666667,0.375,14.8939993000002,6.61108750833337,8.2829117916668,13.0269122333333,6.57259195555566,8.32998832499993,11.3561524250001,4.97102767500007,6.38512475000005,14.5783211750002,5.91165853749999,8.66666263750017,18.7475243000002,8.95057631250006,9.79694798750018,2.58674919340601,1.74504735152021,1.8787975074894,2.41044273776322,1.76462702660492,1.8585280099739,2.38186265889613,1.51640685320977,1.77723947163993,2.62025261623975,1.66196452956335,1.99748080221417,2.75813230508215,2.05677067178752,1.86167224861411,0.666666666666667,0,1,0,0.333333333333333,0,NaN,9.85607710000022,3.96838826666681,5.88768883333341,0.4,0,0.933333333333333,0.333333333333333,0.6,0.133333333333333,0.4,0.0666666666666667,1,0.533333333333333,0.8,0.266666666666667,1,0.5,0.666666666666667,0.333333333333333,0.533333333333333,0.5,14.9672145266669,6.35744332000007,8.60977120666679,4.84084879999955,6.86953740000008,3.38354699999991,2.54905721192941,1.71068257993238,1.84532397143437,1.57709007725342,1.78021107352299,1.14969853825357,2.31642515433675,1.49800080964272,1.68035712163253,NaN,1.24665029554699,1.5260975635133,2.5295282676165,1.64973174099213,1.81118250893985,NaN,2.32788148424901,NaN,2.80121821383497,1.98431518916228,2.04443228373074,1.57709007725342,1.77550786260632,0.773299512993845,0.222222222222222,1,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.333333333333333,17.2299223333334,8.56654759999992,8.66337473333351,0.888888888888889,0.444444444444444,0.777777777777778,0.222222222222222,0.444444444444444,0.222222222222222,14.7719739222224,7.03382782222222,7.73814610000015,0.952380952380952,0.428571428571429,0.619047619047619,0.19047619047619,0.428571428571429,0.142857142857143,15.6137024714287,6.9886159714286,8.62508650000014
240113201,0,남,6,6.19,3,18,3,0.979166666666667,0.958333333333333,1,0.0416666666666666,1,0.571428571428571,0.428571428571429,0.625,0.291666666666667,0.958333333333333,0.541666666666667,0.375,0.25,0.75,0.958333333333333,0.958333333333333,0.75,0.541666666666667,0.291666666666667,0,0,0,0,0.684210526315789,0,11.8775158916668,6.26208847500008,5.61542741666669,8.90796253333368,5.54143624285747,4.12338550000011,12.2203100125001,6.64698759999999,5.57332241250015,12.8487041875002,5.68319377499995,7.16551041250023,10.563533475,6.4560840500003,4.10744942499969,2.40533517442266,1.73324875292328,1.57306211733837,2.13997102289109,1.63164843424287,1.35699340469877,2.47677022478933,1.83241317111287,1.62532766187949,2.46581160291181,1.64027043849067,1.73161772496486,2.27342369556685,1.7270626491663,1.36224096517075,0.666666666666667,0,0.666666666666667,0.333333333333333,0,0,0,11.3266700333331,6.34003179999945,4.9866382333336,0.5,0.333333333333333,0.611111111111111,0.388888888888889,1,0.5,0.5,0.333333333333333,1,0.722222222222222,0.611111111111111,0.388888888888889,NaN,NaN,NaN,NaN,0.722222222222222,NaN,12.0433505055557,6.20715713333362,5.83619337222212,8.90796253333368,5.54143624285747,3.74057119999998,2.41640394425218,1.72584856765394,1.58962950069217,2.13997102289109,1.63164843424287,1.29197041409024,2.45665270193223,1.85751627845981,1.53143005469167,2.46337956366141,1.94986373615792,1.51989371130016,2.56212461524258,1.69360803764136,1.82478933560945,2.37738933769392,1.98673235735298,1.10692909041064,2.23043451558174,1.62642138686067,1.4126691117754,1.8452258907766,1.18278228422609,1.2135486030226,0.642857142857143,0.666666666666667,0,1,1,0,0,11.4333540666667,6.51373319999948,4.91962086666717,0.666666666666667,0,0.833333333333333,0.666666666666667,0,0,11.3800120499999,6.42688249999946,4.95312955000039,0.619047619047619,0.333333333333333,1,0.571428571428571,0.428571428571429,0.285714285714286,11.956208157143,6.25095371428588,5.70525444285713
240113401,0,여,5,5.34,3,12,9,0.916666666666667,0.916666666666667,0.916666666666667,0,0,0.285714285714286,0.285714285714286,0.666666666666667,0.333333333333333,0.541666666666667,0.416666666666667,0.25,0.25,0.666666666666667,1,1,0.666666666666667,0.291666666666667,0.291666666666667,1,0.545454545454545,0.0909090909090909,0.0909090909090909,0.555555555555556,0.545454545454545,11.5130989166667,5.42178242500025,6.09131649166648,11.0340569166674,4.45344223750044,5.74160671999998,10.2921872624997,5.28562991249964,5.00655735000009,12.3478527124998,5.10798541250006,7.23986729999979,11.8992567750006,5.87173195000105,6.02752482499955,2.41815336426921,1.60842559877427,1.7374851303761,2.3957665118986,1.4475361792646,1.71572719973324,2.31788778467722,1.59252672361257,1.57304494361228,2.48267310989903,1.52848079929072,1.88068808033609,2.45389919823138,1.70426927341952,1.75872236717993,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.666666666666667,NaN,10.3294920333331,4.48688503333324,5.84260699999989,0,0,0.666666666666667,0.0833333333333333,0.416666666666667,0.166666666666667,0,0,1,0.583333333333333,0.0833333333333333,0.0833333333333333,1,0.714285714285714,0.142857142857143,0.142857142857143,0.583333333333333,0.714285714285714,11.0665431916665,5.44586556666733,5.62067762499919,NaN,3.82702939999945,5.55766274999951,2.37383169202196,1.5959705206655,1.68469128234017,NaN,1.34208888867156,1.7126126268443,2.28995614979365,1.35991637432831,1.74151240939553,NaN,1.34208888867156,1.78426760852592,2.36400583014371,1.50275804059747,1.71921181879426,NaN,NaN,NaN,2.46753309612851,1.92523714707072,1.59334961883073,NaN,NaN,1.64095764516269,0.285714285714286,0.666666666666667,0.555555555555556,0.555555555555556,0.555555555555556,0.444444444444444,0.444444444444444,12.5030421777782,5.70130403333314,6.80173814444505,0.666666666666667,0.583333333333333,0.666666666666667,0.666666666666667,0.5,0.5,11.9596546416669,5.39769928333317,6.56195535833376,0.666666666666667,0.285714285714286,0.476190476190476,0.333333333333333,0.19047619047619,0.19047619047619,11.6821856142858,5.55533919523839,6.12684641904742
240113404,0,남,6,6.49,0,9,15,0.875,0.916666666666667,0.833333333333333,-0.0833333333333333,0,0.625,0.5,0.833333333333333,0.666666666666667,0.916666666666667,0.666666666666667,0.666666666666667,0.583333333333333,0.791666666666667,1,1,0.791666666666667,0.708333333333333,0.583333333333333,1,1,0.5,0,0.761904761904762,1,15.015124512501,8.50863787083351,6.50648664166753,14.1301620571446,9.08859260000008,5.91938963125176,16.472366637503,8.73418901250261,7.73817762500039,14.6175410375017,9.37621394999951,5.24132708750221,13.9554658624984,7.4155106499984,6.53995521249999,2.6520393803685,1.98266819787386,1.72752690735621,2.58284430371599,2.14403975693357,1.62722678043633,2.76370656280872,1.84228362969426,1.86553381160846,2.65219779195243,2.18438130103183,1.6231550130216,2.54021378634435,1.92133966289548,1.69389189743857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.666666666666667,0.666666666666667,1,0.777777777777778,0.888888888888889,0.666666666666667,0.666666666666667,0.666666666666667,1,0.888888888888889,0.777777777777778,0.666666666666667,1,1,1,0,0.888888888888889,1,15.524706444446,9.06008681111012,6.46461963333584,14.4950567166694,9.03896838571278,5.1701780833367,2.68987281449543,2.13835672487224,1.74270986983339,2.62421383105252,2.14729700772733,1.59569662811381,2.60545923321673,2.17552596258896,1.51391696075725,2.47636751216005,1.97666837806171,1.52814412395715,2.6671617139654,2.14810000718972,1.69920953215213,2.78821886465089,2.4017048417269,1.64115736970316,2.79699749630417,2.09144420483804,2.01500311659081,2.60805511634664,2.09144420483804,1.61778839068113,0.857142857142857,0.733333333333333,0.6,0.933333333333333,0.666666666666667,0.666666666666667,0.533333333333333,14.7093753533341,8.17776850666754,6.53160684666655,0.733333333333333,0.6,0.933333333333333,0.666666666666667,0.666666666666667,0.533333333333333,14.7093753533341,8.17776850666754,6.53160684666655,0.833333333333333,0.666666666666667,0.916666666666667,0.666666666666667,0.666666666666667,0.583333333333333,15.015124512501,8.50863787083351,6.50648664166753
240113501,0,여,4,4.9,0,15,9,0.916666666666667,1,0.833333333333333,-0.166666666666667,0,0.25,0.25,0.75,0.375,0.625,0.291666666666667,0.25,0.125,0.625,1,1,0.625,0.458333333333333,0.25,1,0.555555555555556,0.222222222222222,0.222222222222222,0.4375,0.555555555555556,12.8418063916664,7.06794272500004,5.77386366666633,15.1723751333338,6.73703693333421,6.36624495714256,14.0927187000002,7.39145492500074,6.70126377499946,11.6799482249994,6.91298728750053,4.76696093749888,12.7527522499995,6.89938596249885,5.85336628750065,2.51553622115272,1.91466792263448,1.69723619246853,2.70902605173251,1.8601489528101,1.8272698211925,2.61200822731936,1.95327589568432,1.86705188024515,2.40756198271871,1.87845686153185,1.50508599111786,2.5270384534201,1.91227101068727,1.71957070604257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,0.4,0.733333333333333,0.333333333333333,0.733333333333333,0.4,0.2,0.133333333333333,1,0.666666666666667,0.4,0.2,1,0.5,0,0,0.666666666666667,0.5,13.3594891933334,7.43801592666714,5.92147326666624,16.603719900002,7.64364498000141,6.47482590000012,2.56556238020276,1.96756923753592,1.74520909731697,2.80834587776937,1.99756940596175,1.84130609487059,2.68433046834328,2.00373098307888,1.96031236179233,2.7577211835866,2.00498108892495,2.00769276204739,2.52626930757645,2.0032615281912,1.61207200280634,2.85897057195215,1.98645188151696,1.68991359401295,2.48608736468855,1.89571520133768,1.66324292735224,NaN,NaN,1.82631192855143,0.545454545454545,0.777777777777778,0.444444444444444,0.444444444444444,0.111111111111111,0.333333333333333,0.111111111111111,11.9790017222214,6.45115405555488,5.52784766666648,0.777777777777778,0.444444444444444,0.444444444444444,0.111111111111111,0.333333333333333,0.111111111111111,11.9790017222214,6.45115405555488,5.52784766666648,0.75,0.375,0.625,0.291666666666667,0.25,0.125,12.8418063916664,7.06794272500004,5.77386366666633
240113601,0,남,6,6.17,3,12,9,0.520833333333333,0.541666666666667,0.5,-0.0416666666666666,0,0,0,0.583333333333333,0.208333333333333,0.375,0.125,0.125,0.0416666666666667,0.291666666666667,0.916666666666667,0.916666666666667,0.291666666666667,0.291666666666667,0.0833333333333333,0.866666666666667,0.266666666666667,0.266666666666667,0.0666666666666667,0.15,0.266666666666667,11.8192543375004,6.17070277499973,5.64855156250072,11.6098476000006,6.98105766000008,4.17315389999931,12.6751269874999,7.00734817499961,5.66777881250027,12.0580734750006,6.34165459999986,5.71641887500073,10.7245625500009,5.16310554999973,5.56145700000116,2.42727020890073,1.73828794385087,1.64237499410331,2.45185366900871,1.80602958299189,1.36066590989615,2.50779317338344,1.89364121002711,1.67112939166099,2.47419189673474,1.79510701304411,1.66356559151759,2.29982555658401,1.52611560848139,1.59242999913134,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,11.8959960666677,5.33175616666752,6.56423990000015,0,0,0.5,0.25,0.333333333333333,0.166666666666667,0.0833333333333333,0,1,0.333333333333333,0.25,0.0833333333333333,1,0.25,0.25,0.125,0.333333333333333,0.25,10.5029216666665,5.94291326666583,4.5600084000007,NaN,5.89979873333262,3.10812685000019,2.30045192263962,1.68752250493592,1.4026417365756,NaN,1.6282378469026,1.12046950977186,2.3481913390098,1.76951737436731,1.47861960915129,NaN,1.84542082920002,1.28546680605491,2.44131206398143,1.94935659644684,1.37283587245147,NaN,NaN,0.95547221348881,2.11185236492762,1.3436935439936,1.35646972812404,NaN,1.5196463557539,NaN,0.2,0.555555555555556,0.111111111111111,0.444444444444444,0,0.111111111111111,0,13.5487839888899,6.754070988889,6.79471300000094,0.666666666666667,0.166666666666667,0.416666666666667,0.0833333333333333,0.166666666666667,0.0833333333333333,13.1355870083344,6.39849228333363,6.73709472500074,0.523809523809524,0.19047619047619,0.380952380952381,0.0952380952380952,0.0952380952380952,0,11.8082912333337,6.29055229047576,5.51773894285794
